Generation number, Milliseconds from start, Fitness
551,30276,502404
552,30329,502404
553,30403,502404
554,30455,502404
555,30497,502404
556,30553,502404
557,30616,502404
558,30671,502404
559,30720,502404
560,30771,502404
561,30839,502404
562,30891,502404
563,30939,502404
564,30986,502404
565,31042,502404
566,31098,502404
567,31156,502404
568,31218,502404
569,31273,502404
570,31320,502404
571,31375,502404
572,31422,502404
573,31471,502404
574,31524,502404
575,31576,502404
576,31624,502404
577,31673,502404
578,31736,502404
579,31788,502404
580,31837,502404
581,31886,503468
582,31961,503468
583,32014,503468
584,32066,503468
585,32118,503468
586,32172,503468
587,32229,503468
588,32298,503468
589,32342,503468
590,32393,503468
591,32446,503468
592,32500,503468
593,32569,503468
594,32617,503468
595,32669,503468
596,32718,503468
597,32780,503468
598,32834,503468
599,32882,503468
600,32930,503468
601,32985,503468
602,33041,503468
603,33097,503468
604,33145,503473
605,33195,503577
606,33255,503577
607,33327,503577
608,33384,503577
609,33438,503577
610,33490,503577
611,33550,503577
612,33618,503577
613,33678,503577
614,33730,503577
615,33784,503577
616,33842,503577
617,33889,503577
618,33933,503577
619,33982,503577
620,34059,503577
621,34123,503577
622,34171,503577
623,34232,503577
624,34283,503577
625,34337,503577
626,34387,503577
627,34440,503577
628,34495,503577
629,34564,503577
630,34610,503577
631,34662,503577
632,34730,503577
633,34779,503577
634,34840,503577
635,34894,503577
636,34950,503577
637,35006,503577
638,35053,503577
639,35102,503577
640,35155,503577
641,35202,503577
642,35264,503577
643,35309,503577
644,35361,503577
645,35416,503760
646,35467,503760
647,35521,503760
648,35582,503760
649,35628,503760
650,35676,503760
651,35725,503760
652,35783,503760
653,35844,503760
654,35889,503760
655,35952,503760
656,36013,503760
657,36063,503760
658,36117,503760
659,36168,503760
660,36218,503760
661,36274,503760
662,36330,503760
663,36375,503760
664,36423,503760
665,36489,503760
666,36543,503760
667,36591,503760
668,36644,503760
669,36699,503760
670,36746,503760
671,36808,503760
672,36852,503760
673,36900,503760
674,36944,503760
675,36987,503760
676,37066,503760
677,37111,503760
678,37166,503760
679,37227,503760
680,37287,503760
681,37332,503760
682,37378,503760
683,37420,504154
684,37476,504154
685,37526,504154
686,37583,504154
687,37639,504154
688,37692,504154
689,37736,504154
690,37786,504154
691,37845,504154
692,37892,504154
693,37937,504154
694,37985,504154
695,38047,504154
696,38097,504154
697,38145,504154
698,38197,504154
699,38242,504154
700,38289,504154
701,38354,504154
702,38409,504154
703,38454,504154
704,38498,504154
705,38544,504154
706,38610,504154
707,38673,504154
708,38737,504154
709,38788,504154
710,38838,504154
711,38907,504154
712,38974,504154
713,39041,504154
714,39087,504154
715,39139,504154
716,39196,504154
717,39251,504154
718,39302,504154
719,39369,504154
720,39413,504154
721,39465,504154
722,39519,504154
723,39572,504154
724,39618,504154
725,39663,504154
726,39716,504154
727,39770,504154
728,39824,504154
729,39876,504154
730,39925,504154
731,39972,504154
732,40022,504154
733,40069,504154
734,40118,504154
735,40164,504154
736,40210,504154
737,40268,504154
738,40320,504154
739,40376,504154
740,40431,504154
741,40499,504154
742,40556,504154
743,40604,504154
744,40655,504154
745,40701,504154
746,40748,504154
747,40802,504154
748,40856,504154
749,40909,504154
750,40973,504154
751,41021,504154
752,41067,504154
753,41114,504154
754,41179,504154
755,41239,504154
756,41284,504154
757,41335,504154
758,41408,504154
759,41456,504154
760,41504,504154
761,41550,504154
762,41602,504154
763,41652,504154
764,41700,504154
765,41749,504154
766,41805,504154
767,41849,504154
768,41895,504154
769,41939,504154
770,42004,504154
771,42054,504154
772,42101,504154
773,42157,504154
774,42208,504154
775,42256,504154
776,42307,504154
777,42366,504154
778,42413,504154
779,42458,504154
780,42518,504154
781,42575,504154
782,42629,504154
783,42678,504154
784,42741,504154
785,42806,504154
786,42854,504154
787,42900,504154
788,42959,504154
789,43016,504154
790,43081,504154
791,43130,504154
792,43182,504154
793,43227,504154
794,43286,504154
795,43337,504154
796,43384,504154
797,43431,504154
798,43478,504154
799,43530,504154
800,43587,504154
801,43647,504154
802,43705,504154
803,43777,504154
804,43826,504154
805,43900,504154
806,43956,504154
807,43999,504154
808,44044,504154
809,44101,504154
810,44159,504154
811,44206,504154
812,44254,504154
813,44307,504154
814,44352,504154
815,44405,504154
816,44471,504154
817,44524,504154
818,44575,504154
819,44639,504154
820,44693,504154
821,44747,504154
822,44811,504154
823,44875,504154
824,44944,504154
825,44996,504154
826,45059,504154
827,45120,504154
828,45169,504154
829,45238,504154
830,45296,504154
831,45342,504154
832,45394,504154
833,45444,504154
834,45511,504154
835,45575,504154
836,45621,504154
837,45671,504154
838,45729,504154
839,45789,504154
840,45846,504154
841,45892,504154
842,45957,504154
843,46022,504154
844,46069,504230
845,46114,504230
