Generation number, Milliseconds from start, Fitness
510,40155338,282340
511,40157929,282340
512,40160930,282340
513,40164016,282340
514,40167211,282340
515,40170335,282340
516,40173160,282436
517,40176267,282436
518,40179543,282436
519,40182596,282436
520,40185509,282436
521,40188387,283060
522,40191251,283060
523,40194470,283060
524,40197228,283060
525,40200170,283199
526,40203552,283199
527,40206313,283199
528,40209541,283199
529,40212506,283903
530,40215494,283903
531,40218393,283903
532,40221926,283903
533,40224774,283903
534,40227841,283903
535,40231201,283903
536,40233908,283903
537,40236764,283903
538,40240045,283903
539,40243013,283903
540,40246061,283903
541,40249076,283903
542,40252057,284759
543,40254982,284759
544,40258505,284759
545,40261434,284759
546,40264404,284759
547,40267690,284759
548,40270708,284759
549,40273601,284759
550,40276727,284759
551,40279587,284759
552,40283010,284759
553,40285911,284908
554,40288804,284908
555,40291780,284908
556,40294899,284908
557,40298173,284908
558,40301418,284908
559,40304467,285418
560,40307392,285418
561,40310155,285418
562,40313324,285418
563,40316435,285418
564,40319411,285418
565,40322282,285418
566,40325418,285418
567,40328350,285418
568,40331498,285929
569,40334569,285929
570,40337487,285929
571,40340885,285929
572,40343820,285929
573,40346936,285929
574,40350089,285929
575,40353092,285929
576,40356103,285929
577,40359441,286072
578,40362315,286072
579,40365559,286360
580,40368665,286440
581,40371749,286440
582,40375021,286486
583,40378175,286763
584,40381327,286763
585,40384560,286763
586,40387668,286763
587,40390787,287025
588,40394080,287025
589,40396788,287179
590,40399983,287179
591,40403467,287179
592,40406598,287179
593,40409739,287179
594,40412473,287179
595,40415994,287179
596,40418768,287179
597,40421655,287179
598,40424932,287479
599,40427882,287479
600,40430688,288145
601,40434382,288145
602,40437597,288145
603,40440731,288145
604,40443866,288145
605,40446951,288145
606,40449945,288148
607,40452999,288148
608,40456319,288148
609,40459323,289638
610,40462333,289638
611,40465414,289638
612,40468898,289638
613,40471904,289638
614,40474960,289638
615,40478290,289638
616,40481135,289638
617,40484490,289638
618,40487777,289638
619,40490936,289638
620,40494151,289638
621,40497479,289638
622,40500528,289638
623,40503305,289638
624,40506347,289638
625,40509893,289638
626,40512860,289638
627,40516021,289638
628,40519141,289688
629,40522491,289703
630,40525468,289908
631,40528845,289908
632,40532281,290115
633,40535115,290115
634,40538565,290383
635,40541682,290383
636,40545085,290383
637,40548174,290383
638,40551218,290383
639,40554253,290383
640,40557474,290383
641,40560870,290836
642,40563887,290836
643,40567066,290836
644,40570170,290836
645,40573631,291183
646,40576806,291183
647,40580110,291183
648,40582990,291183
649,40586130,291378
650,40589660,292137
651,40592707,292137
652,40595745,292137
653,40599124,292137
654,40602202,292137
655,40605217,292137
656,40608336,292161
657,40611595,292161
658,40614690,292161
659,40617802,292278
660,40620853,292278
661,40624358,292278
662,40627358,292779
663,40630962,293364
664,40633748,293364
665,40636967,296396
666,40640355,296396
667,40643063,296396
